Gene ID	Gene Name	SRR1028343	SRR1028346	SRR1028347	SRR1028344	SRR1028349	SRR1028348	SRR1028345
ENSG00000204758		6	20	19	13	5	20	23
ENSG00000204764	RANBP17	322	858	332	254	494	547	763
ENSG00000204767	INSYN2B	104	60	44	42	80	105	50
ENSG00000204776	IGKV1OR-3	0	0	0	0	0	0	0
ENSG00000204778	CBWD4P	4	2	2	1	1	0	3
ENSG00000204779	FOXD4L5	0	0	0	0	0	0	0
ENSG00000204780	IGKV1OR9-1	0	0	0	0	0	0	0
ENSG00000204787	REG1CP	0	0	0	0	0	0	0
ENSG00000204789	ZNF204P	298	507	450	250	499	647	439
ENSG00000204790		0	0	0	0	0	0	0
ENSG00000204791	SMPD5	43	53	118	47	233	317	68
ENSG00000204792	LINC01291	124	224	34	81	56	67	201
ENSG00000204801	FGF7P7	0	0	0	0	0	0	0
ENSG00000204802		0	0	0	0	0	0	0
ENSG00000204805		1	0	0	0	0	0	0
ENSG00000204814		0	0	0	0	0	0	0
ENSG00000204815	ODAD4	103	158	59	67	59	71	159
ENSG00000204816	FGF7P5	0	0	0	0	0	0	0
ENSG00000204818	ADGRF5P2	0	0	0	0	0	0	0
ENSG00000204822	MRPL53	53	120	22	47	46	66	94
ENSG00000204832	ST8SIA6-AS1	9	25	7	19	7	13	31
ENSG00000204837	FGF7P3	1	0	0	0	0	0	0
ENSG00000204839	MROH6	57	92	81	77	109	177	84
ENSG00000204842	ATXN2	1725	4194	1604	1361	1979	2737	3799
ENSG00000204843	DCTN1	5570	10130	4235	4225	8563	11580	9976
ENSG00000204849	SPATA31A1	2	11	0	1	0	1	16
ENSG00000204850		0	0	0	0	0	0	0
ENSG00000204851	PNMA8B	174	249	98	137	147	205	240
ENSG00000204852	TCTN1	692	1259	344	500	455	604	1177
ENSG00000204856	FAM216A	460	1138	365	545	777	946	1027
ENSG00000204859	ZBTB48	406	748	361	347	452	680	770
ENSG00000204860	FAM201A	101	246	153	142	122	174	203
ENSG00000204866	IGFL2	0	0	0	0	0	0	1
ENSG00000204869	IGFL4	9	10	13	7	21	20	21
ENSG00000204872	NAT8B	0	0	0	0	0	0	0
ENSG00000204873	KRTAP9-3	0	0	0	0	0	0	0
ENSG00000204876		0	0	0	0	0	0	0
ENSG00000204880	KRTAP4-8	0	0	0	0	0	0	0
ENSG00000204882	GPR20	30	184	4	33	3	1	189
ENSG00000204887	KRTAP1-4	0	0	0	0	0	0	0
ENSG00000204889	KRT40	1	0	0	0	2	0	0
ENSG00000204894		20	33	49	25	51	65	46
ENSG00000204897	KRT25	0	0	0	0	0	0	0
ENSG00000204899	MZT1	1518	3213	998	1412	1466	1681	2496
ENSG00000204904	LINC01545	10	17	17	7	9	13	23
ENSG00000204909	SPINK9	1	0	1	2	1	3	4
ENSG00000204913	LRRC3C	1	3	0	0	2	0	1
ENSG00000204915	MFFP3	0	0	0	0	0	0	0
ENSG00000204918	PRR20B	0	0	0	0	0	0	0
ENSG00000204919	PRR20A	0	0	0	0	0	0	0
ENSG00000204920	ZNF155	103	171	98	66	145	177	150
ENSG00000204922	UQCC3	292	401	271	313	422	594	491
ENSG00000204923	FBXO48	119	319	68	117	119	144	231
ENSG00000204928	GRXCR2	0	0	0	0	0	0	0
ENSG00000204929		6	6	1	2	5	6	11
ENSG00000204930	FAM221B	3	5	1	2	2	2	4
ENSG00000204933	CD177P1	0	0	0	0	0	0	0
ENSG00000204934	ATP6V0E2-AS1	59	74	42	45	77	101	62
ENSG00000204936	CD177	23	18	26	36	28	26	19
ENSG00000204941	PSG5	67	49	86	69	155	174	47
ENSG00000204946	ZNF783	571	1027	270	400	424	552	947
ENSG00000204947	ZNF425	232	241	212	178	389	508	243
ENSG00000204949	FAM83A-AS1	0	0	1	0	1	2	0
ENSG00000204950	LRRC10B	596	261	29	221	51	90	245
ENSG00000204952	FBXO47	1	0	1	0	1	0	0
ENSG00000204954	C12orf73	309	421	205	284	264	317	369
ENSG00000204956	PCDHGA1	20	32	22	12	62	95	31
ENSG00000204959	ARHGEF34P	28	76	76	34	221	285	67
ENSG00000204960	BLACE	0	0	0	1	0	0	0
ENSG00000204961	PCDHA9	22	99	47	22	91	107	116
ENSG00000204962	PCDHA8	12	57	26	9	39	58	47
ENSG00000204963	PCDHA7	24	39	17	12	108	132	44
ENSG00000204965	PCDHA5	8	48	50	13	46	50	30
ENSG00000204967	PCDHA4	27	111	150	27	250	349	80
ENSG00000204969	PCDHA2	41	204	59	16	87	116	213
ENSG00000204970	PCDHA1	49	35	57	26	210	251	43
ENSG00000204971		0	0	0	0	0	0	0
ENSG00000204977	TRIM13	1293	2759	725	1036	1197	1568	2194
ENSG00000204978	ERICH4	1	0	1	1	1	3	0
ENSG00000204979	MS4A13	0	0	0	0	0	0	0
ENSG00000204982	PRSS3P4	2	4	1	1	2	2	6
ENSG00000204983	PRSS1	7	6	0	12	0	0	8
ENSG00000204989	OR4D8P	0	0	0	0	0	0	0
ENSG00000204990		0	1	0	0	0	0	0
ENSG00000204991	SPIRE2	265	473	189	231	189	285	577
ENSG00000204993	CRTC1P1	0	2	1	0	3	2	2
ENSG00000205002	AARD	25	42	23	26	61	77	43
ENSG00000205015	LINC02138	1	0	0	0	0	0	1
ENSG00000205018		1	1	1	2	2	4	2
ENSG00000205022	PABPN1L	0	0	0	0	0	0	2
ENSG00000205025	OR5G5P	0	0	0	0	0	0	0
ENSG00000205029	OR5D16	0	0	0	0	0	0	0
ENSG00000205030	OR5L2	0	0	0	0	0	0	0
ENSG00000205035		0	1	0	0	0	0	0
ENSG00000205037		0	3	0	0	0	0	4
ENSG00000205038	PKHD1L1	5	3	8	3	12	7	4
ENSG00000205041		57	217	48	38	95	164	236
ENSG00000205044		1	0	0	0	0	0	0
ENSG00000205045		0	0	0	0	0	0	0
ENSG00000205054	LINC01121	4	0	0	0	0	2	2
ENSG00000205056	LINC02397	5	3	0	1	0	1	0
ENSG00000205057	CLLU1-AS1	0	0	0	0	1	0	0
ENSG00000205060	SLC35B4	2322	4876	1535	1844	2201	2847	4238
ENSG00000205076	LGALS7	0	0	1	0	2	1	0
ENSG00000205078	SYCE1L	103	83	50	98	36	45	106
ENSG00000205084	TMEM231	466	860	181	326	240	340	845
ENSG00000205085	FAM71F2	14	12	0	8	6	5	6
ENSG00000205086	C2orf91	5	19	8	4	7	2	16
ENSG00000205089	CCNI2	13	14	32	9	72	113	3
ENSG00000205090	TMEM240	162	187	43	91	33	53	177
ENSG00000205097	FRG2	0	0	0	0	0	0	0
ENSG00000205100	HSP90AA4P	7	3	5	1	6	6	2
ENSG00000205105	COX17P1	0	0	0	0	0	1	1
ENSG00000205106	LINC02716	0	0	0	0	0	0	1
ENSG00000205108	FAM205A	1	13	2	3	2	1	23
ENSG00000205111	CDKL4	2	0	3	1	2	2	3
ENSG00000205116	TMEM88B	23	34	9	15	17	17	25
ENSG00000205126	ACCSL	0	1	0	1	0	0	0
ENSG00000205129	C4orf47	102	268	28	123	87	103	226
ENSG00000205133	TRIQK	1186	2036	1081	858	906	1017	1620
ENSG00000205138	SDHAF1	275	419	210	268	291	445	370
ENSG00000205143	ARID3C	1	16	2	2	1	11	5
ENSG00000205155	PSENEN	451	756	552	561	706	859	579
ENSG00000205174	C7orf66	0	0	0	0	0	0	0
ENSG00000205176	REXO1L1P	0	0	0	0	0	0	0
ENSG00000205177	C11orf91	0	5	2	3	0	1	2
ENSG00000205181	LINC00654	362	780	23	265	21	33	653
ENSG00000205184	SLC10A5P1	0	0	0	0	0	0	0
ENSG00000205186	FABP9	0	0	0	1	0	0	1
ENSG00000205189	ZBTB10	2595	7392	1365	1737	1577	1858	5767
ENSG00000205208	C4orf46	1397	3129	975	1258	1662	1934	2591
ENSG00000205209	SCGB2B2	11	33	8	18	5	16	25
ENSG00000205212	CCDC144NL	26	44	18	12	24	51	77
ENSG00000205213	LGR4	4947	10856	4908	4048	5345	6323	8606
ENSG00000205215	KRT17P7	0	0	0	0	0	0	0
ENSG00000205220	PSMB10	50	61	43	44	41	86	81
ENSG00000205221	VIT	5	7	1	2	2	3	1
ENSG00000205231	TTLL10-AS1	3	4	0	1	0	0	6
ENSG00000205236		0	0	0	0	0	0	0
ENSG00000205238	SPDYE2	0	9	0	1	1	5	11
ENSG00000205240	OR7E36P	0	0	0	0	0	0	0
ENSG00000205250	E2F4	2087	3449	1884	1782	2860	3908	3371
ENSG00000205266	KRT17P5	0	0	0	0	0	0	0
ENSG00000205267	DGAT2L7P	0	1	6	0	8	10	0
ENSG00000205268	PDE7A	2663	7038	2160	2401	3269	4125	5928
ENSG00000205269	TMEM170B	1660	1289	405	684	361	425	1091
ENSG00000205274	TRBV20OR9-2	3	2	3	0	7	4	1
ENSG00000205277	MUC12	71	164	52	98	67	80	166
ENSG00000205279	CTXN3	3	0	0	1	1	0	0
ENSG00000205293	LINC01602	1	4	2	1	6	6	2
ENSG00000205300		1	0	2	1	2	3	1
ENSG00000205301	MGAT4D	0	0	0	0	0	0	0
ENSG00000205302	SNX2	2294	4248	2660	2085	3022	3771	3638
ENSG00000205307	SAP25	0	1	1	0	1	0	0
ENSG00000205309	NT5M	169	281	222	188	198	319	291
ENSG00000205312	KRT17P4	0	0	0	0	0	0	0
ENSG00000205318	GCNT2P1	0	6	2	2	3	3	2
ENSG00000205323	SARNP	13	61	8	14	18	28	53
ENSG00000205325		56	1	0	6	1	1	2
ENSG00000205327	OR6C68	0	0	0	0	0	0	0
ENSG00000205328	OR6C65	0	0	0	0	0	0	0
ENSG00000205329	OR6C3	2	0	0	0	0	0	0
ENSG00000205330	OR6C1	0	0	0	0	0	0	0
ENSG00000205331	OR6C72P	0	0	0	0	0	0	0
ENSG00000205333	GOLGA2P1	0	0	0	0	0	0	0
ENSG00000205334	LINC01460	8	19	19	10	23	27	15
ENSG00000205336	ADGRG1	2313	1215	233	670	18	28	1260
ENSG00000205339	IPO7	11155	29111	13691	9404	17370	20829	23781
ENSG00000205352	PRR13	757	1311	1314	878	1962	2632	1284
ENSG00000205356	TECPR1	1065	1249	341	595	418	564	1211
ENSG00000205358	MT1H	0	0	189	1	104	158	0
ENSG00000205359	SLCO6A1	11	65	2	15	4	7	57
ENSG00000205360	MT1CP	0	0	0	0	0	0	0
ENSG00000205361	MT1DP	0	0	2	0	1	3	0
ENSG00000205362	MT1A	4	3	9	1	7	8	2
ENSG00000205363	INSYN1	368	821	181	254	264	375	828
ENSG00000205364	MT1M	4	9	11	12	16	30	8
ENSG00000205396	LINC00661	0	1	0	0	0	0	0
ENSG00000205403	CFI	39	13	1	3	2	3	18
ENSG00000205409	OR52E6	0	2	0	1	0	1	2
ENSG00000205412	HNRNPA1P20	0	0	0	0	0	0	1
ENSG00000205413	SAMD9	83	74	18	30	56	65	62
ENSG00000205414		1	35	1	1	1	2	40
ENSG00000205420	KRT6A	0	0	1	0	0	0	0
ENSG00000205423	CNEP1R1	499	1011	363	401	510	629	875
ENSG00000205424	PCBP3-AS1	6	13	1	3	0	7	6
ENSG00000205426	KRT81	3	1	0	0	0	0	1
ENSG00000205433	SNRPGP6	0	0	0	0	0	0	0
ENSG00000205436	EXOC3L4	5	8	3	3	6	3	13
ENSG00000205439	KRTAP12-3	0	0	0	0	1	1	0
ENSG00000205442	IZUMO3	0	0	0	0	0	0	0
ENSG00000205444	KU-MEL-3	0	1	0	0	0	1	0
ENSG00000205445	KRTAP10-2	1	0	2	0	2	4	2
ENSG00000205449	NBPF22P	0	0	0	0	0	1	0
ENSG00000205452		0	0	0	0	0	0	0
ENSG00000205456	TP53TG3D	0	0	0	0	0	0	0
ENSG00000205457	TP53TG3C	0	0	0	0	0	0	0
ENSG00000205464	ATP6AP1L	299	535	183	241	153	208	500
ENSG00000205476	CCDC85C	2016	4012	1540	1468	1457	2073	3982
ENSG00000205482	SPDYE18	3	8	2	1	5	1	7
ENSG00000205485		49	99	14	25	33	62	88
ENSG00000205488	CALML3-AS1	0	1	0	1	0	0	1
ENSG00000205494	OR52A4P	0	1	0	0	0	0	2
ENSG00000205495	OR52J3	0	0	0	0	0	0	0
ENSG00000205496	OR51A2	0	0	0	0	0	0	0
ENSG00000205497	OR51A4	0	0	0	0	0	0	0
ENSG00000205500	MAPRE3-AS1	1	9	3	0	3	5	2
ENSG00000205502	C2CD4B	16	12	1	9	7	7	8
ENSG00000205517	RGL3	221	268	531	263	629	909	283
ENSG00000205531	NAP1L4	6490	11241	4359	5903	7824	10148	10049
ENSG00000205534	SMG1P2	11	45	11	10	10	19	22
ENSG00000205537		0	0	0	0	0	0	0
ENSG00000205542	TMSB4X	18249	23329	11569	16084	11845	16669	21986
ENSG00000205544	TMEM256	454	733	472	626	433	551	629
ENSG00000205549	C9orf92	0	0	0	0	0	0	1
ENSG00000205559	CHKB-DT	36	67	18	23	46	53	58
ENSG00000205560	CPT1B	19	120	17	19	18	31	105
ENSG00000205562		5	23	1	5	1	0	15
ENSG00000205571	SMN2	24	69	20	22	54	72	61
ENSG00000205572	SERF1B	0	5	6	1	8	8	8
ENSG00000205578	POM121B	4	10	0	5	0	1	15
ENSG00000205579	DYNLL1P1	0	3	0	0	0	3	1
ENSG00000205581	HMGN1	4715	10158	5085	4389	9310	13366	8685
ENSG00000205583	STAG3L1	1	4	3	0	7	1	7
ENSG00000205584		1	4	0	0	1	1	1
ENSG00000205592	MUC19	13	15	18	9	74	86	22
ENSG00000205593	DENND6B	304	239	38	125	28	56	230
ENSG00000205596		0	0	0	0	0	0	0
ENSG00000205609	EIF3CL	6	18	10	17	13	39	28
ENSG00000205611	LINC01597	4	0	6	3	26	25	0
ENSG00000205622		0	2	0	1	1	0	3
ENSG00000205625		0	0	0	0	0	0	0
ENSG00000205628	LINC01446	0	0	1	0	5	17	2
ENSG00000205629	LCMT1	1014	1787	1178	952	1562	2246	1529
ENSG00000205632	LINC01310	7	17	6	5	2	1	9
ENSG00000205634	LINC00898	0	0	0	0	0	0	1
ENSG00000205636	LINC00583	0	0	0	0	0	0	0
ENSG00000205639	MFSD2B	113	246	141	143	243	343	272
ENSG00000205642	VCX3B	0	0	1	0	0	1	0
ENSG00000205643	CDPF1	312	451	237	287	251	311	414
ENSG00000205644		1	7	1	1	2	0	9
ENSG00000205649	HTN3	0	0	0	0	0	0	0
ENSG00000205653		0	0	0	0	0	0	0
ENSG00000205659	LIN52	603	1168	289	394	455	635	976
ENSG00000205667	ARSH	0	0	0	0	0	0	0
ENSG00000205669	ACOT6	3	4	1	2	10	2	3
ENSG00000205670	SMIM11A	0	0	0	1	0	0	1
ENSG00000205678	TECRL	3	15	5	3	1	0	12
ENSG00000205682		1	20	0	0	0	3	18
ENSG00000205683	DPF3	123	89	13	42	12	24	102
ENSG00000205693	MANSC4	1	2	0	1	0	0	4
ENSG00000205695		0	1	0	0	0	0	0
ENSG00000205696	ADARB2-AS1	2	10	0	4	1	1	6
ENSG00000205702	CYP2D7	17	44	12	13	7	9	50
ENSG00000205704	LINC00634	18	27	12	11	15	17	40
ENSG00000205707	ETFRF1	224	343	108	164	136	184	280
ENSG00000205710	C17orf107	7	22	73	6	98	148	11
ENSG00000205716	FAM183DP	0	0	0	0	0	0	0
ENSG00000205718	MBD3L4	0	0	0	0	0	0	0
ENSG00000205726	ITSN1	3948	9744	5757	3458	8228	10626	8478
ENSG00000205730	ITPRIPL2	1280	2457	757	902	1540	1954	1997
ENSG00000205740		16	48	17	17	33	36	25
ENSG00000205744	DENND1C	233	163	585	212	659	917	163
ENSG00000205745		0	0	0	0	0	0	0
ENSG00000205746	PKD1P4	43	88	15	30	33	56	89
ENSG00000205754	SLCO1B7	0	0	0	0	0	0	0
ENSG00000205755	CRLF2	1	1	4	1	2	2	2
ENSG00000205758	CRYZL1	582	1315	581	492	765	987	1104
ENSG00000205763	RP9P	83	103	10	43	23	18	117
ENSG00000205765	C5orf51	1844	4926	1579	1531	2719	3365	3671
ENSG00000205767		0	1	0	0	0	0	0
ENSG00000205771	CATSPER2P1	33	44	39	15	27	41	36
ENSG00000205777	GAGE1	0	0	0	0	0	0	0
ENSG00000205784	ARRDC5	0	0	0	0	0	0	0
ENSG00000205786	LINC01531	0	0	0	0	0	0	0
ENSG00000205790	DPP9-AS1	6	10	5	4	8	14	19
ENSG00000205791	LOH12CR2	16	16	5	12	8	19	14
ENSG00000205794		5	6	4	5	3	19	10
ENSG00000205795	CYS1	26	24	40	23	34	58	41
ENSG00000205808	PLPP6	439	812	402	368	621	824	760
ENSG00000205809	KLRC2	0	2	0	3	0	0	2
ENSG00000205810	KLRC3	1	2	0	1	0	0	1
ENSG00000205822	TPTE2P6	2	4	0	0	0	1	3
ENSG00000205830		0	0	0	0	0	0	0
ENSG00000205832	C16orf96	80	185	91	96	86	130	197
ENSG00000205835	GMNC	1	3	3	2	2	3	2
ENSG00000205837	LINC00487	6	7	0	2	0	0	11
ENSG00000205838	TTC23L	35	63	30	34	33	45	55
ENSG00000205846	CLEC6A	0	1	0	1	6	9	0
ENSG00000205847	OR7E91P	0	0	2	0	0	0	0
ENSG00000205853	RFPL3S	9	16	6	4	6	6	26
ENSG00000205856	C22orf42	8	1	3	2	10	13	2
ENSG00000205857	NANOGNB	0	0	0	1	0	1	0
ENSG00000205858	LRRC72	0	0	0	0	0	0	0
ENSG00000205861	PCOTH	1	3	1	0	3	8	1
ENSG00000205863	C1QTNF9B	2	4	1	1	1	4	4
ENSG00000205864	KRTAP5-6	2	0	0	1	0	0	2
ENSG00000205865	FAM99B	0	0	0	0	0	0	0
ENSG00000205866	FAM99A	0	0	2	0	0	0	1
ENSG00000205867	KRTAP5-2	0	0	0	1	0	0	0
ENSG00000205869	KRTAP5-1	6	2	9	2	11	13	2
ENSG00000205871	RPS3AP47	21	50	21	19	22	29	36
ENSG00000205879	FAM90A2P	0	2	0	2	2	1	2
ENSG00000205882	DEFB134	0	2	0	1	5	7	0
ENSG00000205883	DEFB135	0	0	0	0	0	1	0
ENSG00000205884	DEFB136	0	0	0	0	0	0	0
ENSG00000205885	C1RL-AS1	90	199	59	69	48	74	162
ENSG00000205890		11	14	32	6	45	55	12
ENSG00000205897	OR7E136P	0	1	1	1	3	1	1
ENSG00000205898		7	5	1	0	0	0	8
ENSG00000205899	BHLHA9	0	0	0	0	14	22	0
ENSG00000205903	ZNF316	1539	2182	646	876	967	1368	2041
ENSG00000205913	SRRM2-AS1	24	62	13	15	27	34	57
ENSG00000205916	DAZ4	0	0	0	0	0	0	0
ENSG00000205918	PDPK2P	13	23	4	10	11	17	22
ENSG00000205922	ONECUT3	57	14	7	8	15	23	7
ENSG00000205923	CEMP1	0	0	0	0	0	0	0
ENSG00000205927	OLIG2	25	13	15	17	33	56	7
ENSG00000205929	C21orf62	241	14	1	70	0	0	7
ENSG00000205930	C21orf62-AS1	15	27	9	7	9	10	16
ENSG00000205936	PPP1R12BP2	0	0	0	0	0	0	0
ENSG00000205937	RNPS1	5943	11329	5717	5435	8865	12233	10604
ENSG00000205940	HSP90AB2P	3	33	4	4	12	24	44
ENSG00000205944	DAZ2	0	0	0	0	0	0	0
ENSG00000205946	USP17L6P	0	0	0	0	0	0	0
ENSG00000205955	HSP90AA5P	3	9	1	1	6	6	8
ENSG00000205959		24	68	46	22	22	35	69
ENSG00000205971		1	10	3	1	0	2	15
ENSG00000205976		0	3	5	1	4	10	0
ENSG00000205978	NYNRIN	3356	6804	2310	2270	2479	3259	6159
ENSG00000205981	DNAJC19	663	1108	615	694	1000	1285	1006
ENSG00000205989	DEFB109C	0	0	0	0	0	0	0
ENSG00000206013	IFITM5	3	11	6	2	4	7	4
ENSG00000206014	OR7E161P	0	1	0	0	0	0	0
ENSG00000206026	SMIM21	0	0	0	0	0	0	1
ENSG00000206028		4	9	6	5	6	11	18
ENSG00000206034	DEFB109B	0	0	0	0	0	0	0
ENSG00000206042	DEFA7P	0	0	0	0	0	0	0
ENSG00000206043	C18orf63	0	1	1	0	0	0	2
ENSG00000206047	DEFA1	0	0	0	0	0	0	0
ENSG00000206052	DOK6	212	175	50	62	19	13	141
ENSG00000206053	JPT2	6351	12884	4474	5764	7642	9946	11152
ENSG00000206062		0	1	0	0	0	0	0
ENSG00000206066	IGLL3P	0	0	0	0	0	0	0
ENSG00000206069	TMEM211	0	0	0	1	0	0	1
ENSG00000206072	SERPINB11	0	0	0	0	0	0	0
ENSG00000206073	SERPINB4	0	0	2	2	14	9	0
ENSG00000206075	SERPINB5	0	1	0	0	8	16	2
ENSG00000206077	ZDHHC11B	37	36	19	16	30	57	37
ENSG00000206090		0	0	0	0	1	0	0
ENSG00000206102	KRTAP19-8	0	0	0	0	0	0	1
ENSG00000206104	KRTAP20-3	0	0	0	0	0	0	0
ENSG00000206105	KRTAP20-4	0	0	0	0	0	0	0
ENSG00000206106	KRTAP22-2	0	0	0	0	0	0	0
ENSG00000206107	KRTAP27-1	0	0	0	0	0	0	0
ENSG00000206113	CFAP99	1	2	5	2	4	7	4
ENSG00000206120	EGFEM1P	49	227	18	41	15	27	180
ENSG00000206127	GOLGA8O	0	3	0	0	0	0	0
ENSG00000206129		27	145	28	46	48	71	123
ENSG00000206140	TMEM191C	6	0	5	3	4	10	6
ENSG00000206142	FAM230H	0	0	0	0	0	0	0
ENSG00000206144	MAPK6P1	2	5	0	1	1	0	3
ENSG00000206145	P2RX6P	0	2	0	0	0	0	0
ENSG00000206147	RPL23AP57	0	0	1	3	0	2	2
ENSG00000206149	HERC2P9	119	237	57	88	89	125	249
ENSG00000206150	RNASE13	0	1	0	0	1	1	0
ENSG00000206159	GYG2P1	0	4	3	0	1	0	0
ENSG00000206168		3	2	3	0	5	8	3
ENSG00000206172	HBA1	0	1	1	0	5	10	0
ENSG00000206177	HBM	0	0	1	0	2	1	0
ENSG00000206178	HBZP1	0	0	0	0	0	0	0
ENSG00000206181	ELOA2	2	3	0	1	1	4	15
ENSG00000206187	LINC02346	0	2	0	0	0	1	0
ENSG00000206190	ATP10A	93	223	104	104	190	269	218
ENSG00000206192	ANKRD20A9P	0	0	0	0	0	0	0
ENSG00000206195	DUXAP8	11	45	0	11	1	0	49
ENSG00000206199	ANKUB1	0	5	0	0	0	3	3
ENSG00000206203	TSSK2	0	0	0	0	0	0	0
ENSG00000206228	HNRNPA1P4	1	8	0	7	2	9	7
ENSG00000206249		1	1	1	1	0	0	4
ENSG00000206260	PRR23A	0	0	0	0	0	0	0
ENSG00000206262	FOXL2NB	31	55	62	21	76	104	52
ENSG00000206337	HCP5	111	127	112	132	110	136	120
ENSG00000206341	HLA-H	56	74	66	56	86	115	73
ENSG00000206344	HCG27	6	10	8	8	4	11	8
ENSG00000206356		0	0	0	0	0	0	0
ENSG00000206384	COL6A6	12	47	20	23	10	15	47
ENSG00000206417	H1-10-AS1	139	195	39	106	71	84	205
ENSG00000206418	RAB12	928	1318	1454	813	1271	1631	1036
ENSG00000206422	LRRC30	0	0	0	0	0	0	0
ENSG00000206432	TMEM200C	1285	1414	239	558	260	359	1206
ENSG00000206448	PPIAP30	2	2	0	0	0	2	3
ENSG00000206474	OR10C1	0	0	0	0	0	0	1
ENSG00000206503	HLA-A	5650	8622	4763	5885	5939	8495	8300
ENSG00000206527	HACD2	1585	4413	1170	1305	1763	2133	3541
ENSG00000206530	CFAP44	154	349	9	79	16	16	287
ENSG00000206531	CD200R1L	0	3	0	1	3	2	5
ENSG00000206532		27	23	26	21	20	20	23
ENSG00000206535	LNP1	371	759	269	302	375	481	668
ENSG00000206536	OR5K3	0	0	0	0	0	0	0
ENSG00000206538	VGLL3	1026	1214	508	731	541	603	940
ENSG00000206549		4	15	5	5	1	0	13
ENSG00000206552	KRBOX1-AS1	0	0	0	0	0	0	0
ENSG00000206557	TRIM71	14072	51663	33294	15640	46884	58943	44337
ENSG00000206559	ZCWPW2	10	13	5	12	4	7	9
ENSG00000206560	ANKRD28	1954	4167	2577	1773	4059	4941	3434
ENSG00000206561	COLQ	38	111	13	26	15	17	123
ENSG00000206562	METTL6	506	1046	305	453	489	690	791
ENSG00000206567		58	132	42	47	78	112	126
ENSG00000206573	THUMPD3-AS1	388	749	289	334	425	480	594
ENSG00000206579	XKR4	168	94	73	71	162	174	116
ENSG00000206582	Y_RNA	0	1	1	1	0	0	1
ENSG00000206583	RNU6-1292P	0	0	0	0	0	1	0
ENSG00000206585	RNVU1-7	0	0	0	1	0	0	0
ENSG00000206587	RNU6-46P	0	0	0	0	0	0	0
ENSG00000206588	RNU1-28P	0	0	0	0	0	0	0
ENSG00000206589	RNU6-354P	0	0	0	0	0	0	1
ENSG00000206590	RNU6-132P	0	0	0	0	0	0	0
ENSG00000206592		0	0	0	0	0	0	0
ENSG00000206593	RNU6-47P	0	1	0	0	0	0	0
ENSG00000206595	RNU6-877P	0	1	0	0	0	0	4
ENSG00000206596	RNU1-27P	0	0	0	0	0	0	0
ENSG00000206597	SNORA57	0	0	0	0	0	0	0
ENSG00000206598	RNU6-1286P	0	0	0	0	0	0	0
ENSG00000206599	RNU6-841P	0	0	0	0	0	0	0
ENSG00000206600	RNU6-25P	0	0	0	0	0	0	0
ENSG00000206601	RNU6-431P	3	4	1	2	0	1	4
ENSG00000206602	SNORD58A	0	0	0	0	0	0	0
ENSG00000206603	SNORA22B	1	4	1	0	4	3	3
ENSG00000206604	RNU6-425P	1	2	0	1	0	0	3
ENSG00000206605	RNU6-946P	1	0	0	0	0	0	6
ENSG00000206606	RNU6-1296P	0	0	0	0	0	0	0
ENSG00000206609	SNORD116-11	1	1	0	0	0	0	0
ENSG00000206611	SNORD24	0	0	0	0	0	0	0
ENSG00000206612	SNORA2A	4	8	0	4	1	1	7
ENSG00000206613	RNU6-1336P	0	0	0	0	0	0	0
ENSG00000206614	RNU6-477P	0	0	0	0	0	0	0
ENSG00000206615	RNU6-338P	0	0	0	0	0	0	0
ENSG00000206616	RNU6-741P	0	0	0	0	0	0	0
ENSG00000206617	RNY1P5	0	0	0	0	0	0	0
ENSG00000206618	RNU6-1264P	0	0	0	0	0	0	0
ENSG00000206620	SNORD45C	0	0	0	0	0	0	0
ENSG00000206621	SNORD116-14	2	7	4	3	9	9	8
ENSG00000206622	SNORA69	2	0	1	0	1	0	0
ENSG00000206623	RNU6-979P	1	1	0	0	2	1	0
ENSG00000206624	RNU1-39P	0	0	0	0	0	0	0
ENSG00000206625	RNU6-1	1	0	0	0	2	2	0
ENSG00000206627	RNU6-969P	1	7	0	1	0	0	0
ENSG00000206629	RNU1-63P	0	1	0	1	0	0	1
ENSG00000206630	SNORD60	0	0	0	0	0	0	0
ENSG00000206631	RNU6-657P	0	0	0	0	0	0	0
ENSG00000206633	SNORA80B	1	6	0	2	2	1	4
ENSG00000206634	SNORA22	0	0	1	2	3	0	2
ENSG00000206635	RNU6-1062P	0	3	0	0	1	6	2
ENSG00000206636	Y_RNA	0	3	0	0	1	0	0
ENSG00000206637	SNORA70H	0	0	0	0	0	0	0
ENSG00000206638	RNU6-672P	0	1	0	0	0	1	0
ENSG00000206639	Y_RNA	0	0	0	0	0	0	0
ENSG00000206640	Y_RNA	0	1	0	0	1	0	0
ENSG00000206641	RNU6-449P	0	0	0	0	0	0	0
ENSG00000206644	RNU6-1279P	0	1	0	0	0	1	1
ENSG00000206645	Y_RNA	0	4	0	1	0	0	1
ENSG00000206646	Y_RNA	0	1	0	0	0	0	0
ENSG00000206647		0	10	4	3	5	5	4
ENSG00000206649		0	0	0	0	0	0	0
ENSG00000206650	SNORA70G	0	3	0	0	3	4	7
ENSG00000206651	Y_RNA	0	0	2	1	2	2	3
ENSG00000206652	RNU1-1	0	0	0	0	0	0	0
ENSG00000206654	RNU6-608P	1	6	0	1	1	2	5
ENSG00000206656	SNORD116-17	1	2	3	0	7	8	2
ENSG00000206658	RNU6-1039P	0	0	0	0	0	0	0
